county_name	fips	party
Autauga County, Alabama	01001	0.2678752107925801
Baldwin County, Alabama	01003	0.2179403336464489
Barbour County, Alabama	01005	0.5146337188923941
Bibb County, Alabama	01007	0.2640739407033969
Blount County, Alabama	01009	0.124926166568222
Bullock County, Alabama	01011	0.7645064054257724
Butler County, Alabama	01013	0.4622142252328535
Calhoun County, Alabama	01015	0.3386349733461505
Chambers County, Alabama	01017	0.4742888781230535
Cherokee County, Alabama	01019	0.2209979209979209
Chilton County, Alabama	01021	0.1960002312005085
Choctaw County, Alabama	01023	0.4770006301197227
Clarke County, Alabama	01025	0.4584179970972423
Clay County, Alabama	01027	0.2693244065733414
Cleburne County, Alabama	01029	0.1556089743589743
Coffee County, Alabama	01031	0.2507549777345549
Colbert County, Alabama	01033	0.3966913516088519
Conecuh County, Alabama	01035	0.5083750894774517
Coosa County, Alabama	01037	0.4194785276073619
Covington County, Alabama	01039	0.2061687250865842
Crenshaw County, Alabama	01041	0.3213053027925949
Cullman County, Alabama	01043	0.1480860149458593
Dale County, Alabama	01045	0.2873069393082444
Dallas County, Alabama	01047	0.6990853804530001
DeKalb County, Alabama	01049	0.2222835548384357
Elmore County, Alabama	01051	0.2542445183858032
Escambia County, Alabama	01053	0.3715313114865323
Etowah County, Alabama	01055	0.3053420537547142
Fayette County, Alabama	01057	0.2300625239249712
Franklin County, Alabama	01059	0.2953063885267275
Geneva County, Alabama	01061	0.1818587227970032
Greene County, Alabama	01063	0.8496141539619801
Hale County, Alabama	01065	0.6275854055310249
Henry County, Alabama	01067	0.3520980233499017
Houston County, Alabama	01069	0.2970983109571243
Jackson County, Alabama	01071	0.2874153861356786
Jefferson County, Alabama	01073	0.5303001617558649
Lamar County, Alabama	01075	0.2315388951521983
Lauderdale County, Alabama	01077	0.3434598692523211
Lawrence County, Alabama	01079	0.3634076204169662
Lee County, Alabama	01081	0.3988675566221689
Limestone County, Alabama	01083	0.2796817974452554
Lowndes County, Alabama	01085	0.7661645113984803
Macon County, Alabama	01087	0.8724799845664127
Madison County, Alabama	01089	0.4053095139722326
Marengo County, Alabama	01091	0.5362962962962963
Marion County, Alabama	01093	0.1882796149016324
Marshall County, Alabama	01095	0.1956264037933615
Mobile County, Alabama	01097	0.4533220027401536
Monroe County, Alabama	01099	0.4608073774348357
Montgomery County, Alabama	01101	0.621993364666851
Morgan County, Alabama	01103	0.275118045575857
Perry County, Alabama	01105	0.7509933774834437
Pickens County, Alabama	01107	0.4649315354865684
